uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release
a90f362d-f066-4586-b978-53283be74ffb,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,,2019-06-10T18:08Z,2019-06-11T21:30Z,2019-06-17T15:00Z,OK,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADmBLlpwegKog=,A00000077024,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADEIsTSVcjawaYXqDH0/A/+w==,A00000077025,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADPfXMFpGNxYY=,A00000077008,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
6dd6c5aa-474d-4fb3-89a8-e1fcb88ff91f,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,,2019-06-10T18:50Z,2019-06-11T21:30Z,2019-06-17T15:00Z,OK,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXCJWKjgk7WvY=,A00000077007,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXgnkiacQE08Zjf32BRA7ZSA==,A00000077006,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXkzOwq0Lik/c=,A00000077005,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
8e7f28a4-7b82-46e9-aea3-12612fed223b,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,,2019-06-10T19:13Z,2019-06-11T21:30Z,2019-06-17T15:00Z,OK,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8XtHyAjp50gtY=,A00000076989,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8Xr32fdYsMKlIoV1npyl6MgA==,A00000076988,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8Xpb1VtN5rXLs=,A00000076987,,,0000-0001-5549-5889,,,20211222T014548Z,RELEASE-2022
4931ce7e-34d9-4a96-906e-7eeebcbe2070,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,,2019-06-10T19:53Z,2019-06-11T21:30Z,2019-06-17T15:00Z,OK,WnrB9gmiM7Iw/caom31wxIo8cHK251QT6MXfUFj3fUQ=,B00000022417,WnrB9gmiM7Iw/caom31wxIo8cHK251QT+TnsnKYgolY=,A00000076677,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLil+d3OlGf8=,A00000076676,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
5554dc6d-aebd-4eee-9707-24109ffd1315,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,,2019-06-10T20:30Z,2019-06-11T21:30Z,2019-06-17T15:00Z,OK,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0feXWMcFmxGA=,A00000076966,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0t4x457BOSn0=,A00000076968,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0n5Xmu014JNY=,A00000076967,,,0000-0001-5549-5889,,,20211222T014548Z,RELEASE-2022
6e559c17-28db-42c9-895f-62df5b158d9b,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,,2019-06-11T15:00Z,2019-06-12T23:10Z,2019-06-18T14:00Z,OK,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+MRyrsNUagPE=,A00000076995,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+1iT+VF5mOFY=,A00000076994,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+sfi5bEo6tiY=,A00000076993,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
d082c94a-ff32-449c-b5ac-f387b477aa3e,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,,2019-06-11T16:30Z,2019-06-12T23:10Z,2019-06-18T14:00Z,OK,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fTA8lyXenWWE=,A00000076998,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fS8aBWwM7w4k=,A00000076997,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fiPFrHh9yLkU=,A00000076996,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
9884ce4b-a1a8-4549-90a3-cf6606c478dd,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdXPwVPk+KNeI=,,2019-06-11T17:30Z,2019-06-12T23:10Z,2019-06-18T14:00Z,OK,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdhJG9MXavPgQ=,A00000076985,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdr8kNoiOUUis=,A00000077000,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdvoThBdpotuY=,A00000076999,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
d3ec16cc-759e-4221-ae27-d159fa16beff,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nO47djhz52+yk=,,2019-06-11T18:00Z,2019-06-12T23:10Z,2019-06-18T14:00Z,OK,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nOp0ScGOanPmA=,A00000077004,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nONNR9ouv/0aA=,A00000077003,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nOWnEh18fVqX0=,A00000077002,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
ef36242b-acc7-4bab-8ac6-e21ab112df78,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh4gC4rrCz4fI=,,2019-06-11T20:15Z,2019-06-12T23:10Z,2019-06-18T14:00Z,OK,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh+YzKkOkvZPA=,A00000077001,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhC6J3mKC0j9t82IXobhEWyg==,A00000076975,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhFEp885eYqbQ=,A00000076992,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
0a197d85-3502-47d6-a33d-8026ee78ae82,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCens2PM37XGE=,,2019-06-11T20:45Z,2019-06-12T23:10Z,2019-06-18T14:00Z,OK,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCPl4nVjPjZ2E=,A00000076978,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHChBkIfQziweg=,A00000076977,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCzXE6Kq/04M8=,A00000076976,,,0000-0001-5549-5889,,,20211222T014548Z,RELEASE-2022
16136608-9425-497a-8c4f-85053efe94a1,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxRonELKPB9Xg=,,2019-06-12T19:41Z,2019-06-13T18:00Z,2019-06-17T15:00Z,OK,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxyRPk4htyKnk=,A00000076984,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxSGFDzI5sMsA=,A00000076983,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxjS8jmoJwKSI=,A00000076982,,,0000-0001-5549-5889,,,20211222T014548Z,RELEASE-2022
5cd429d2-8117-4929-a55a-12ce95d98151,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vla9JsJuw0jrQ=,,2019-06-12T20:45Z,2019-06-13T18:00Z,2019-06-17T15:00Z,OK,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vlMLa3+ixVwVI=,A00000076965,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vlD+NOA1TMQkM=,A00000076964,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vlJPC5vylef+4=,A00000076963,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
5c16f3bf-b7ac-4643-81b0-2194b5842367,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7sn51kRyvvTA=,,2019-06-12T21:53Z,2019-06-13T18:00Z,2019-06-17T15:00Z,OK,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW756wTV290l2U=,A00000076970,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7ZzqMzqRUZxTZxa+BMxjNVA==,A00000076969,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW78hzDa5MKEmI=,A00000076986,,,0000-0001-5549-5889,,,20211222T014548Z,RELEASE-2022
bf00f959-1d2f-4f71-8080-a21b4c40f43f,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwB3+gAB7QzT8=,,2019-06-13T14:28Z,2019-06-17T18:00Z,2019-06-20T14:40Z,OK,WnrB9gmiM7K3lFvPe4rkt+JbammpugJw2KdIZlYOQY4=,A00000077115,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwuF/YKvgkjPI=,A00000077132,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwks+uEBGNIfM=,A00000077149,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
a46fbdc9-0262-4311-b71b-772a931befd6,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/14Q0Ppw2Yy8=,,2019-06-13T15:05Z,2019-06-17T18:00Z,2019-06-20T14:40Z,OK,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/mPMcKyMcsSM=,A00000077080,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/EE3D7SlPNcpI2i5kg+0+Eg==,A00000077097,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/eDLZyWIzNIw=,A00000077114,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
9ec64e0d-effc-436a-8bd5-5d3d722461cf,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIJYUJX89GHXg=,,2019-06-13T16:02Z,2019-06-17T18:00Z,2019-06-20T14:40Z,OK,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIycolttS6pIo=,A00000077116,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIX2QvuDshLhs=,A00000077099,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIr4FIQLnW8F0=,A00000077082,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
5afdce2b-f15c-4202-a746-3d1172c72d9f,UNDE_001.basePlot.cfc,D05,UNDE,UNDE_001,distributed,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=,,2019-06-13T17:46Z,2019-06-17T18:00Z,2019-06-20T14:40Z,OK,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgfBOicu4wq5dc=,A00000077200,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgfNkN0c3m9cwEurclMxeXkuQ==,A00000077183,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgfh2mJbscJbGc=,A00000077166,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
125726f6-be47-4974-928f-b18e508d747e,UNDE_003.basePlot.cfc,D05,UNDE,UNDE_003,distributed,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=,,2019-06-13T19:13Z,2019-06-17T18:00Z,2019-06-20T14:40Z,OK,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82xsiHW7j5AvaU=,A00000077131,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82xfjj1H1SnDBOMmxs6+lBlgQ==,A00000077148,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x8pGrZu/SUYI=,A00000077165,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
8098b90b-f10b-42d1-89ae-a25e6eb47def,UNDE_011.basePlot.cfc,D05,UNDE,UNDE_011,distributed,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9xXS66P5BPQw=,,2019-06-13T20:29Z,2019-06-17T18:00Z,2019-06-20T14:40Z,OK,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9mBB3uhDWnlE=,A00000077182,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9leMpuUWpGGU=,A00000077133,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9Jp3wuKTZRtw=,A00000077199,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
99eee325-380e-446e-b0e6-e011f79815f7,UNDE_014.basePlot.cfc,D05,UNDE,UNDE_014,distributed,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHW3keJ6uXzpw=,,2019-06-17T20:45Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpH3+fLGd3pZ/w=,A00000076958,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHdxgdEjc+fbxTnWYPun64dw==,A00000076957,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHs956feXIpoI=,A00000076959,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
50b4c1c9-7196-4b32-a54e-8b0e98a3993b,UNDE_014.basePlot.cfc,D05,UNDE,UNDE_014,distributed,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgnK7KJzwxECc=,,2019-06-17T21:40Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgtWsoXqp5GHo=,A00000076951,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgpeQcmE2mKrU=,A00000076952,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgTHTd7M+MuOM=,A00000076953,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
454886ba-56c1-44df-a1a7-57d0c7eda29b,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshhygmQPw7JQk=,,2019-06-18T15:15Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshKRfPFVoP93M=,A00000076941,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshUY9NZ2gWBbU=,A00000077098,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshgAvigjSKYJo=,A00000077081,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
f8c7c3fd-07fd-4da5-85aa-352fe1d878e7,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6Mug5wO7eEG8c=,,2019-06-18T16:18Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6MoDdVhPIqsiU=,A00000076945,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6M/EVqdIGggPE=,A00000076946,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6MBPGP/bFLH4U=,A00000076947,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
7500ce07-366b-4162-a547-5e64b452a05d,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1bNNvO/LTT2A=,,2019-06-18T16:40Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1M3sR7pQDqp8=,A00000076960,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT18Zel/UrBgr5QOPuEllaZDQ==,A00000076961,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1rsJYnQ3Ccok=,A00000076962,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
4147636d-99a7-4b77-9caa-977d9f204905,UNDE_006.basePlot.cfc,D05,UNDE,UNDE_006,distributed,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVknzQp0VxHow=,,2019-06-18T18:50Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZV32866RJ3RT0=,A00000077150,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVrweJMvHewA2hrCgPjCSHAw==,A00000077167,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVGIWpvjml++c=,A00000077083,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
9fd511d7-fb5d-40ba-a8bf-36cde5488661,UNDE_006.basePlot.cfc,D05,UNDE,UNDE_006,distributed,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRqWIebyIUv1M=,,2019-06-18T19:07Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRQoj6X1/GZuY=,A00000076954,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRRXsjOc5W7Ic=,A00000076955,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRmTwDZKDOKYU=,A00000076956,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
47b8b18f-0b56-4d8b-8ef8-a6be050ce238,UNDE_015.basePlot.cfc,D05,UNDE,UNDE_015,distributed,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8aDE3md1zn8w=,,2019-06-18T21:39Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8vbvnwUgdfiQ=,A00000076719,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8VA/qPg6L1fWEFaDIOGGoUw==,A00000076686,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM86KLhsmdURR4=,A00000076687,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
efc8b9c4-39ec-47d1-817f-2da070acdce0,UNDE_015.basePlot.cfc,D05,UNDE,UNDE_015,distributed,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinFdqxYowJn2c=,,2019-06-18T22:09Z,2019-06-19T20:00Z,2019-06-24T16:47Z,OK,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZin8jXBsBoEw0U=,A00000076942,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinMD0Aa9uO7bQ=,A00000076943,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZin74cb27uhxF0=,A00000076944,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
a11e1872-0681-4c4e-89f7-b813141b317f,UNDE_057.basePlot.cfc,D05,UNDE,UNDE_057,tower,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9E+pZY14R+Ps=,,2019-06-20T18:46Z,2019-06-24T13:13Z,2019-06-26T13:28Z,OK,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9KzU8vWHlFQY=,A00000076716,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9orVg4R3k5do=,A00000076717,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9/p0HPLUcYCs=,A00000076718,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
fe40027b-788a-4b1a-8db0-455e25b9f3d6,UNDE_013.basePlot.cfc,D05,UNDE,UNDE_013,distributed,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjsCGOCjHrowg=,,2019-06-25T21:04Z,2019-06-26T13:40Z,2019-06-29T18:30Z,OK,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjTA2/kyYiA3Y=,A00000076675,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjNluMIapzLHU=,A00000076684,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjdchEANBy/2c=,A00000076685,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
646500cc-0c01-406d-bda9-aa5cba8922ba,UNDE_013.basePlot.cfc,D05,UNDE,UNDE_013,distributed,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=,,2019-06-25T22:19Z,2019-06-26T13:40Z,2019-06-29T18:30Z,OK,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5x8pUGRdcS99s=,A00000076948,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xs8VdsB5IR/vyYpJAxTPo5Q==,A00000076949,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xBy2289pf5sk=,A00000076950,,,0000-0001-6914-6364,,,20211222T014548Z,RELEASE-2022
ba87aa58-bc8d-4817-a38f-e4e0ffae08b3,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=,,2019-06-26T15:24Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvfRuVvPEtzSE=,A00000076710,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvYTck6Ga1Iu4=,A00000076712,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvfSeneiffb1s=,A00000076711,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
a166746a-bd1b-42b5-8d15-496dfe3a7ca9,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TZwvw6KhnBOc=,,2019-06-26T15:48Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TMsx+LcX9Vrg=,A00000076694,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TWe8Npq3US+NGvebRd4lDNg==,A00000076695,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TBjNp5HYvMXY=,A00000076696,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
f55ba1cc-1b50-4437-99d2-67bf494f2185,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgkMVGE0ZgDKQ=,,2019-06-26T16:05Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgUIRDU/E2q2I=,A00000076974,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgvW+ix1M1/JU=,A00000076990,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgGcFYSl4cCnY=,A00000076991,,,0000-0001-5549-5889,,,20211222T014548Z,RELEASE-2022
db6403ca-3222-4f28-9b4b-a26ad91a9724,UNDE_002.basePlot.cfc,D05,UNDE,UNDE_002,distributed,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=,,2019-06-26T19:01Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KRzn/no3AZqI=,A00000076672,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KWP/S0/ZITZuee0ima9rqtQ==,A00000076673,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KnAHL+AJGj3A=,A00000076674,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
13ebc7d7-ecb8-499d-a518-b902aec73d50,UNDE_002.basePlot.cfc,D05,UNDE,UNDE_002,distributed,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=,,2019-06-26T19:38Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3h4Lq1Ht1KeY0=,A00000076683,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hsemESIcoj1w=,A00000076682,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZSuA5pCWXlg=,A00000076681,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
22799a2e-e4a5-4e06-a93b-48c073711c7e,UNDE_059.basePlot.cfc,D05,UNDE,UNDE_059,tower,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxWa8h73+2iqQ=,,2019-06-26T21:04Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxHqOkbDCrYIXJK6GDl/Nzbg==,A00000076713,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/Ppx0EF6RLo3En//6/GI4sbugA==,A00000076714,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxqBhdD6khs4FRSD3cTlr64A==,A00000076715,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
0d8c51fc-ff45-4d85-a2bd-44743fca5619,UNDE_059.basePlot.cfc,D05,UNDE,UNDE_059,tower,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVqV06RBRk8w=,,2019-06-26T21:48Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBx3Ly38IZAgw=,A00000076700,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVFpLLFOFu3L/1tBalmuIUQ==,A00000076701,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBwPbIyLSuPw4=,A00000076702,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
eb87219e-96e7-4438-894d-e5faeba3dd7e,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7Pruh5AVjnc=,,2019-06-27T16:13Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwkFncX7lkHzQ=,A00000076680,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwPwS6XryV39sWRAAVuX+0oQ==,A00000076679,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7ytEfmzfziY=,A00000076678,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
289d017c-84e5-4823-9927-8555d73b62ed,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwufMou9C0oGQo=,,2019-06-27T16:20Z,2019-06-27T23:00Z,2019-06-30T23:00Z,OK,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwuKfnfdo49gH0=,A00000076669,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwu0jjvS5Q/K7EKX6gDYNMzmA==,A00000076670,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwukurOyQzNm2w=,A00000076671,,,0000-0002-3383-324X,,,20211222T014548Z,RELEASE-2022
