uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
0fd0a505-3566-46a9-bd44-9ab3a342ae3e,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nO47djhz52+yk=,,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nONNR9ouv/0aA=,A00000077003,2019-06-11T18:00Z,2019-12-10,1,0.462,7.12,9.96,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
7e862994-34be-49e6-b3a9-b85c8e27eeba,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh4gC4rrCz4fI=,,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhC6J3mKC0j9t82IXobhEWyg==,A00000076975,2019-06-11T20:15Z,2019-12-10,1,0.451,15.19,8.14,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
baf99e6a-f328-4009-811d-0f3e7ee53719,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCens2PM37XGE=,,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHChBkIfQziweg=,A00000076977,2019-06-11T20:45Z,2019-12-10,1,0.48,16.41,10.66,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
60f93e2d-85fb-4864-813e-9d69972f7045,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxRonELKPB9Xg=,,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxSGFDzI5sMsA=,A00000076983,2019-06-12T19:41Z,2019-12-10,1,0.468,9.5,9.99,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
f8a38ba8-a078-46e2-914d-10c73308507e,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vla9JsJuw0jrQ=,,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vlD+NOA1TMQkM=,A00000076964,2019-06-12T20:45Z,2019-12-10,1,0.495,5.17,8.29,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
19146180-39b3-447c-8c4a-1649c4b49bbc,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7sn51kRyvvTA=,,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7ZzqMzqRUZxTZxa+BMxjNVA==,A00000076969,2019-06-12T21:53Z,2019-12-10,1,0.455,8.32,9.77,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
f3b07ddf-47bc-42b9-947c-650277414ac2,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwB3+gAB7QzT8=,,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwuF/YKvgkjPI=,A00000077132,2019-06-13T14:28Z,2019-12-10,1,0.485,7.2,6.93,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
f2cfae3c-1355-40a2-a0b5-0b01cb93dea4,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/14Q0Ppw2Yy8=,,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/EE3D7SlPNcpI2i5kg+0+Eg==,A00000077097,2019-06-13T15:05Z,2019-12-10,1,0.469,16.59,15.83,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
3f25dbb9-9917-4ad4-b1aa-7f7cf063dc44,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIJYUJX89GHXg=,,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIX2QvuDshLhs=,A00000077099,2019-06-13T16:02Z,2019-12-10,1,0.465,8.4,11.08,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
d7b51b7c-9406-47f3-bcf1-97380aed57b8,UNDE_001.basePlot.cfc,D05,UNDE,UNDE_001,distributed,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=,,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgfNkN0c3m9cwEurclMxeXkuQ==,A00000077183,2019-06-13T17:46Z,2019-12-10,1,0.459,5.54,12.44,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
260db910-3495-4fc6-aa33-d38cc6cbd368,UNDE_003.basePlot.cfc,D05,UNDE,UNDE_003,distributed,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=,,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82xfjj1H1SnDBOMmxs6+lBlgQ==,A00000077148,2019-06-13T19:13Z,2019-12-10,1,0.468,6.81,8.1,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
dfc0ccbf-b70c-478a-a9c1-b6fc0265b02f,UNDE_011.basePlot.cfc,D05,UNDE,UNDE_011,distributed,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9xXS66P5BPQw=,,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9leMpuUWpGGU=,A00000077133,2019-06-13T20:29Z,2019-12-10,1,0.464,11.6,13.86,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
d7d59bd2-af05-4374-9b34-392bf9a89e6a,UNDE_014.basePlot.cfc,D05,UNDE,UNDE_014,distributed,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHW3keJ6uXzpw=,,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHdxgdEjc+fbxTnWYPun64dw==,A00000076957,2019-06-17T20:45Z,2019-12-10,1,0.463,5.5,11.76,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
46a17641-4530-4375-859f-0324454583cc,UNDE_014.basePlot.cfc,D05,UNDE,UNDE_014,distributed,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgnK7KJzwxECc=,,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgpeQcmE2mKrU=,A00000076952,2019-06-17T21:40Z,2019-12-10,1,0.49,18.02,12.19,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
a5f166ad-d65b-4147-8376-026b684e4e61,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshhygmQPw7JQk=,,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshUY9NZ2gWBbU=,A00000077098,2019-06-18T15:15Z,2019-12-10,1,0.488,9.1,9.41,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
9263507e-1e01-4978-9511-76a065378b73,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6Mug5wO7eEG8c=,,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6M/EVqdIGggPE=,A00000076946,2019-06-18T16:18Z,2019-12-10,1,0.478,6.32,9.1,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
ed66f444-c4d6-4da6-8709-8bf3947617ee,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1bNNvO/LTT2A=,,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT18Zel/UrBgr5QOPuEllaZDQ==,A00000076961,2019-06-18T16:40Z,2019-12-10,1,0.476,9.62,10.38,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
68283166-3d2f-412d-beec-ed098964ca07,UNDE_006.basePlot.cfc,D05,UNDE,UNDE_006,distributed,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVknzQp0VxHow=,,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVrweJMvHewA2hrCgPjCSHAw==,A00000077167,2019-06-18T18:50Z,2019-12-10,1,0.467,10.07,11.61,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
45470bf9-4492-4dda-a848-69a4a6be3a04,UNDE_006.basePlot.cfc,D05,UNDE,UNDE_006,distributed,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRqWIebyIUv1M=,,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRRXsjOc5W7Ic=,A00000076955,2019-06-18T19:07Z,2019-12-10,1,0.478,7.15,11.38,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
0905e572-ad3e-45d5-a2e0-31d98ebfe9ff,UNDE_015.basePlot.cfc,D05,UNDE,UNDE_015,distributed,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8aDE3md1zn8w=,,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8VA/qPg6L1fWEFaDIOGGoUw==,A00000076686,2019-06-18T21:39Z,2019-12-10,1,0.489,11.77,9.32,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
8ef210dc-2a87-43aa-8b6e-8290db78fb37,UNDE_015.basePlot.cfc,D05,UNDE,UNDE_015,distributed,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinFdqxYowJn2c=,,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinMD0Aa9uO7bQ=,A00000076943,2019-06-18T22:09Z,2019-12-10,1,0.486,12.59,9.52,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
6c595913-3088-4a03-bfaa-c3d91f3e383d,UNDE_057.basePlot.cfc,D05,UNDE,UNDE_057,tower,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9E+pZY14R+Ps=,,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9orVg4R3k5do=,A00000076717,2019-06-20T18:46Z,2019-12-10,1,0.468,11.32,12.51,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
d1b4bb2b-eb6c-4513-8be4-fff562be0161,UNDE_013.basePlot.cfc,D05,UNDE,UNDE_013,distributed,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjsCGOCjHrowg=,,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjNluMIapzLHU=,A00000076684,2019-06-25T21:04Z,2019-12-10,1,0.47,8.21,18.13,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
5cd03fad-1fd5-4190-963b-122abce86227,UNDE_013.basePlot.cfc,D05,UNDE,UNDE_013,distributed,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=,,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xs8VdsB5IR/vyYpJAxTPo5Q==,A00000076949,2019-06-25T22:19Z,2019-12-10,1,0.485,5.69,10.83,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
2f251322-c0f0-4183-b1b4-9c6b251bdde1,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=,,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvYTck6Ga1Iu4=,A00000076712,2019-06-26T15:24Z,2019-12-10,1,0.484,13.56,14.46,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
057796fe-c6a7-4f37-bf25-2b08e843761d,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TZwvw6KhnBOc=,,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TWe8Npq3US+NGvebRd4lDNg==,A00000076695,2019-06-26T15:48Z,2019-12-10,1,0.479,10.76,11.86,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
7d870d89-3652-4e94-98d3-e203f7ebb126,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgkMVGE0ZgDKQ=,,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgvW+ix1M1/JU=,A00000076990,2019-06-26T16:05Z,2019-12-10,1,0.482,12.08,9.72,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
c6bb8269-bfbe-427e-a53b-1f379be59edf,UNDE_002.basePlot.cfc,D05,UNDE,UNDE_002,distributed,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=,,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KWP/S0/ZITZuee0ima9rqtQ==,A00000076673,2019-06-26T19:01Z,2019-12-10,1,0.464,12.97,11.29,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
f9bcaa23-ff71-4652-81e7-200c3c012b32,UNDE_002.basePlot.cfc,D05,UNDE,UNDE_002,distributed,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=,,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hsemESIcoj1w=,A00000076682,2019-06-26T19:38Z,2019-12-10,1,0.489,11.46,14.21,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
50b6acf3-0c10-494c-8ba5-6285adb268ce,UNDE_059.basePlot.cfc,D05,UNDE,UNDE_059,tower,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxWa8h73+2iqQ=,,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/Ppx0EF6RLo3En//6/GI4sbugA==,A00000076714,2019-06-26T21:04Z,2019-12-10,1,0.48,12.17,11.37,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
62114b13-b696-4e94-9652-de2b8d573a92,UNDE_059.basePlot.cfc,D05,UNDE,UNDE_059,tower,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVqV06RBRk8w=,,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVFpLLFOFu3L/1tBalmuIUQ==,A00000076701,2019-06-26T21:48Z,2019-12-10,1,0.463,7.59,17.65,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
e1f2bfdf-811d-45d0-a2f0-006014c73d99,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7Pruh5AVjnc=,,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwPwS6XryV39sWRAAVuX+0oQ==,A00000076679,2019-06-27T16:13Z,2019-12-10,1,0.489,5.01,12.33,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
3cb7de6d-3c13-415b-a05e-633196f0802a,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwufMou9C0oGQo=,,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwu0jjvS5Q/K7EKX6gDYNMzmA==,A00000076670,2019-06-27T16:20Z,2019-12-10,1,0.478,6.69,14.96,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
d3a71b10-54ee-4a7d-a31e-0060e9a44454,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUywyDK3xcWcQ=,,WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUiPZ9o3pURAk=,A00000076972,2019-06-27T16:30Z,2019-12-10,1,0.481,11.56,11.29,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
87b5adf5-5e3f-41af-90da-328b8c8b39df,UNDE_050.basePlot.cfc,D05,UNDE,UNDE_050,tower,WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCBa6UBK8h+pY=,,WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCJvKK74HnuIFoAU14096lvA==,A00000076708,2019-06-27T19:34Z,2019-12-10,1,0.466,19.03,23.97,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
1cd8682e-ae65-4d85-b2c1-ce9a01b74116,UNDE_050.basePlot.cfc,D05,UNDE,UNDE_050,tower,WnrB9gmiM7LN5748NGOBOCfyviLTlqwkJeO5LJ9Ga+E=,,WnrB9gmiM7LN5748NGOBOCfyviLTlqwkehCw32Cgoc1WtyPCaFf8jw==,A00000076689,2019-06-29T19:57Z,2019-12-10,1,0.486,11.62,15.09,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
2fcdce3a-d780-4959-aab0-9f7eb93458b6,UNDE_058.basePlot.cfc,D05,UNDE,UNDE_058,tower,WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKygNApjIqQ7g=,,WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKA+VAcadWCtjA4lMcDNJXYg==,A00000076979,2019-06-30T18:06Z,2019-12-10,1,0.467,17.01,15.03,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
8644238c-5fed-4317-b2e9-cf3d01632670,UNDE_058.basePlot.cfc,D05,UNDE,UNDE_058,tower,WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvixBMrSlR/8Y=,,WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvyJFbDuhtnb0bAEqVC7OfWw==,A00000076692,2019-06-30T18:43Z,2019-12-10,1,0.46,14.74,16.49,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
6f939adf-273c-413d-bec3-fa3ae169c190,UNDE_058.basePlot.cfc,D05,UNDE,UNDE_058,tower,WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJE8ZEpDmO2eWc=,,WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJEHb+jJBKNN9c=,A00000076698,2019-06-30T18:53Z,2019-12-10,1,0.402,12.86,21.63,OK,OK,,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,,20211222T014548Z,RELEASE-2022
08c8fa3c-af08-495e-8efb-29af2c28b0ed,MLBS_061.basePlot.cfc,D07,MLBS,MLBS_061,tower,gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufiYcmBMGcKtM=,A00000012510,gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufTlPrii9HCZo=,A00000043748,2018-06-18T13:16Z,2018-09-14,1,0.551,14.9,16.42,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
b3992819-9b7b-4a13-ae1f-7e4c6f4461be,MLBS_061.basePlot.cfc,D07,MLBS,MLBS_061,tower,gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvg2kcspFw1bw=,A00000012528,gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvfcJbtBd7vXo=,A00000043714,2018-06-18T14:27Z,2018-09-14,1,0.511,18.33,13.81,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
8e143675-ed86-457b-b7e4-7b6e779a8fc7,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQYGzjC3Kk2MA=,A00000012198,gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQb+Swdf7uKNY=,A00000043713,2018-06-18T18:35Z,2018-09-14,1,0.51,29.19,18.28,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
60ad25d7-abe6-40d5-b805-0d8ba1d0b9f0,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8FYSc6il2NZA=,A00000012261,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8WcCcj9nfJes=,A00000043679,2018-06-18T18:59Z,2018-09-14,2,0.502,30.05,17.88,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
119d6f1b-71cd-4c86-b116-61e745d2b89b,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8FYSc6il2NZA=,A00000012261,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8WcCcj9nfJes=,A00000043679,2018-06-18T18:59Z,2018-09-14,1,0.569,27.38,19.21,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
3df4e473-4757-4d4d-927a-37f782b34f05,MLBS_009.basePlot.cfc,D07,MLBS,MLBS_009,distributed,gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zT0F6OY71J6HU=,A00000012526,gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zTYZSAJksiLu8=,A00000043645,2018-06-18T19:40Z,2018-09-14,1,0.534,14.35,17.44,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
5ac30772-ea64-46b1-a8c7-4aac059bc3f4,MLBS_061.basePlot.cfc,D07,MLBS,MLBS_061,tower,gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxi/Hn7wGjyQg=,A00000012211,gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfx8W3Y8OaPZw0=,A00000043647,2018-06-18T20:43Z,2018-09-14,1,0.514,25.13,17.28,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
36d7749f-ff0e-4ad0-bb2a-1c933b3efad5,MLBS_063.basePlot.cfc,D07,MLBS,MLBS_063,tower,gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFrhBSRC5YC8s=,A00000012511,gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFxaxWUo7nXbY=,A00000043646,2018-06-19T11:43Z,2018-09-14,1,0.508,19.77,18.86,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
ea799edc-e7aa-45e6-9901-41c6ffade61c,MLBS_063.basePlot.cfc,D07,MLBS,MLBS_063,tower,gv/1/Di3XvFIAAmccByPPzLrCbRZO/U55h9TSSDCP3A=,A00000012529,gv/1/Di3XvFIAAmccByPPzLrCbRZO/U5yE9he6fR0gE=,A00000043747,2018-06-19T12:26Z,2018-09-14,1,0.541,35.64,18.77,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
ae799627-7bf3-49d9-8ec5-bbda5224e5be,MLBS_064.basePlot.cfc,D07,MLBS,MLBS_064,tower,gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIxQ48I4EIoJ0=,A00000012213,gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmI334Og84U5eQ=,A00000043716,2018-06-19T15:23Z,2018-09-14,1,0.531,18.69,15.57,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
c8088eb5-b20b-420d-ba09-586c46cdcc6a,MLBS_064.basePlot.cfc,D07,MLBS,MLBS_064,tower,gv/1/Di3XvG/XeKiDq533uNglmG8SbKPUanvIM72QHg=,A00000012512,gv/1/Di3XvG/XeKiDq533uNglmG8SbKPZzsaXYoyoDQ=,A00000043682,2018-06-19T17:01Z,2018-09-14,1,0.533,27.56,19.01,OK,OK,,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,,20211222T034112Z,RELEASE-2022
