uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release
021f7564-6e33-4a34-8c65-e29450cb7c44,UNDE_049.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIJYUJX89GHXg=,,2019-06-13T16:02Z,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIcybGlzSe/88=,"",OK,2019-06-17T16:34Z,0000-0003-3160-1039,2.82,2019-06-17T18:00Z,2019-06-20T14:41Z,0.761,0000-0001-6914-6364,9,27113.6,100,28.1,0.27,0000-0002-3030-0990,Actually an ULAM,,20211222T014548Z,RELEASE-2022
7cd754a8-2d23-4a20-abf6-03abd0c8cd89,UNDE_001.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=,,2019-06-13T17:46Z,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf82SUrg5eno9XqjA3BPg72g==,"",OK,2019-06-17T17:18Z,0000-0003-3160-1039,2.273,2019-06-17T18:00Z,2019-06-20T14:41Z,0.776,0000-0001-6914-6364,4,20460.2,100,37.9,0.342,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
b9c02da6-6fec-404a-8973-c6765026b536,UNDE_003.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=,,2019-06-13T19:13Z,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x+u0FbZw3YXBnWRWEm/p52Q==,"",OK,2019-06-17T14:26Z,0000-0002-3383-324X,1.95,2019-06-17T18:00Z,2019-06-20T14:41Z,0.636,0000-0001-6914-6364,10,16945.8,99,37.5,0.326,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
5d90abd7-779e-4959-80dd-20787127244a,UNDE_011.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9xXS66P5BPQw=,,2019-06-13T20:29Z,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9ww5fgRlIu/A=,"",OK,2019-06-17T17:40Z,0000-0003-3160-1039,0.19,2019-06-17T18:00Z,2019-06-20T14:41Z,0.108,0000-0001-6914-6364,86,389.4,100,276.3,0.565,0000-0001-6914-6364,"",,20211222T014548Z,RELEASE-2022
13b2fb1b-11ec-47ea-9f5e-90a9dd6fab66,UNDE_014.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHW3keJ6uXzpw=,,2019-06-17T20:45Z,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHZhIHt03Wbu3EF0M7Za5fHA==,"",OK,2019-06-19T18:08Z,0000-0001-5549-5889,2.312,2019-06-19T20:00Z,2019-06-24T16:50Z,0.863,0000-0002-3383-324X,7,18134.1,100,47.6,0.373,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
f3b70855-9d18-4df3-9865-5f86939cbf9e,UNDE_014.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgnK7KJzwxECc=,,2019-06-17T21:40Z,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgo7GMp/8lPrY=,"",OK,2019-06-19T17:35Z,0000-0001-6914-6364,4.769,2019-06-19T20:00Z,2019-06-24T16:45Z,1.286,0000-0002-3383-324X,1,41113.8,98,31.3,0.27,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
5c1be3ed-77e8-4fd0-b6ff-bb4e17cfe560,UNDE_008.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshhygmQPw7JQk=,,2019-06-18T15:15Z,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshmfSnDWj7HOw=,"",OK,2019-06-19T19:00Z,0000-0001-6914-6364,0.542,2019-06-19T20:00Z,2019-06-24T16:59Z,0.287,0000-0002-3383-324X,70,1642.2,95,175,0.53,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
3fbda459-fcca-4819-9fb3-ec6a369c496a,UNDE_008.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6Mug5wO7eEG8c=,,2019-06-18T16:18Z,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6M5+Ia3TmqpCk=,"",OK,2019-06-19T18:30Z,0000-0001-6914-6364,3.694,2019-06-19T20:00Z,2019-06-24T16:52Z,1.469,0000-0002-3383-324X,6,22136.7,99,66.3,0.398,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
34075f21-06bc-4913-a3f3-455ee0a05f5d,UNDE_008.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1bNNvO/LTT2A=,,2019-06-18T16:40Z,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1AxhodmmTykTNURow0WF9yA==,"",OK,2019-06-19T18:13Z,0000-0001-6914-6364,4.391,2019-06-19T20:00Z,2019-06-24T16:39Z,1.978,0000-0002-3383-324X,14,23136,100,85.5,0.451,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
86731426-50b7-4b5b-90c9-796ebda1bcdf,UNDE_006.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVknzQp0VxHow=,,2019-06-18T18:50Z,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZV7YVqUocDXdx62HWMxSstOA==,"",OK,2019-06-19T17:53Z,0000-0001-5549-5889,2.811,2019-06-19T20:00Z,2019-06-24T16:57Z,0.825,0000-0002-3383-324X,8,26250.3,100,31.4,0.294,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
fbd0162a-df18-4dfb-b997-8fbfbb467c18,UNDE_006.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRqWIebyIUv1M=,,2019-06-18T19:07Z,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRt3oRPXaJBj8=,"",OK,2019-06-19T19:52Z,0000-0001-6914-6364,3.375,2019-06-19T20:00Z,2019-06-24T16:55Z,1.256,0000-0002-3383-324X,5,21003.7,99,59.8,0.372,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
296095ed-634f-446a-9a5f-dac27e91fb43,UNDE_015.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8aDE3md1zn8w=,,2019-06-18T21:39Z,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8blAHqaQl0G2kvjxXOU1/3w==,"",OK,2019-06-19T17:45Z,0000-0001-6914-6364,4.991,"",2019-06-24T16:47Z,2.761,0000-0002-3383-324X,26,12449,100,221.8,0.553,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
cd066a40-c52e-4051-93c2-81c61f9d1905,UNDE_015.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinFdqxYowJn2c=,,2019-06-18T22:09Z,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZin8Y9Z4jUyAhg=,"",OK,2019-06-19T19:32Z,0000-0001-6914-6364,0.566,2019-06-19T20:00Z,2019-06-24T16:43Z,0.33,0000-0002-3383-324X,60,1327.3,100,248.5,0.583,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
0d6ee8a8-7ad7-42cd-a6c9-6621fead2be7,UNDE_057.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9E+pZY14R+Ps=,,2019-06-20T18:46Z,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9ORPpc5CkA1s=,"",OK,2019-06-21T00:45Z,0000-0003-3160-1039,0.146,2019-06-24T13:13Z,2019-06-26T13:28Z,0.058,0000-0002-3383-324X,86,644.4,100,89.9,0.397,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
bbe6a03f-5ba0-4a8f-85ed-165175e728d5,UNDE_013.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjsCGOCjHrowg=,,2019-06-25T21:04Z,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPj07b01WQWqQ0=,"",OK,2019-06-26T13:09Z,0000-0002-3383-324X,1.327,2019-06-26T13:40Z,2019-06-29T18:39Z,0.376,0000-0002-3044-1400,1,12967,100,29,0.283,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
dd6719a6-79f3-4aab-8cac-1bda57ded4e8,UNDE_013.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=,,2019-06-25T22:19Z,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xQlSfq50qcG2RxJmyQ2Ulvg==,"",OK,2019-06-26T13:22Z,0000-0002-3383-324X,2.581,2019-06-26T13:40Z,2019-06-29T18:35Z,1.091,0000-0002-3044-1400,4,17778.9,100,61.4,0.423,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
6116c55a-aad2-4504-b8c5-1207a1ec0ac2,UNDE_010.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=,,2019-06-26T15:24Z,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+Yv3jCL61pDNZo=,"",OK,2019-06-27T14:25Z,0000-0002-3383-324X,0.125,2019-06-27T23:00Z,2019-06-30T22:20Z,0.069,0000-0001-6914-6364,63,389.5,100,177.9,0.554,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
eae811cd-b46c-4dc7-bdbc-a7aa354e898e,UNDE_010.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TZwvw6KhnBOc=,,2019-06-26T15:48Z,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/Tok4N+wtZQdgUT2C22Ktzqw==,"",OK,2019-06-27T13:46Z,0000-0002-3383-324X,2.409,2019-06-27T23:00Z,2019-06-30T22:20Z,1.044,0000-0001-6914-6364,12,12981.9,100,80.5,0.434,0000-0002-3383-324X,Actually a POTR5,,20211222T014548Z,RELEASE-2022
126c3a09-b9ac-4747-8962-468df1f0515c,UNDE_010.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgkMVGE0ZgDKQ=,,2019-06-26T16:05Z,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgIthmnrUPuOs=,"",OK,2019-06-27T14:05Z,0000-0002-3383-324X,0.445,2019-06-27T23:00Z,2019-06-30T22:20Z,0.244,0000-0001-6914-6364,59,1354.6,100,180,0.548,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
fe0864a9-4f7f-487e-bda2-44ccbd3b12ef,UNDE_002.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=,,2019-06-26T19:01Z,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KgxDWDfbuSAgz9FyP+TMJwA==,"",OK,2019-06-27T13:35Z,0000-0002-3383-324X,2.242,2019-06-27T23:00Z,2019-06-30T22:20Z,0.808,0000-0001-6914-6364,7,14651.6,100,55.1,0.36,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
40fbfb7f-1cf7-4b57-8ee5-e92f3a98f7a9,UNDE_002.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=,,2019-06-26T19:38Z,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3htWtdYPPLjcg=,"",OK,2019-06-27T14:48Z,0000-0002-3383-324X,0.214,2019-06-27T23:00Z,2019-06-30T22:30Z,0.076,0000-0001-6914-6364,109,1059.7,100,71.5,0.355,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
85b4b402-ee64-4693-960e-28cb024e1c55,UNDE_059.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxWa8h73+2iqQ=,,2019-06-26T21:04Z,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxbJXasOO0cJ0+ZFPIYbjuGQ==,"",OK,2019-06-27T13:10Z,0000-0002-3383-324X,4.126,2019-06-27T23:00Z,2019-06-30T22:30Z,1.999,0000-0001-6914-6364,7,10330.4,98,193.5,0.485,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
c9de0e83-e975-45e2-945b-3c3ed322d7d2,UNDE_059.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVqV06RBRk8w=,,2019-06-26T21:48Z,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBqp1BtSTUwljOoLu1gGF37w==,"",OK,2019-06-27T13:25Z,0000-0002-3383-324X,1.341,2019-06-27T23:00Z,2019-06-30T22:45Z,0.484,0000-0001-6914-6364,1,13619.9,98,35.5,0.36,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
69426775-8608-4a13-b4ac-52b4e63f8a12,UNDE_012.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7Pruh5AVjnc=,,2019-06-27T16:13Z,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwwsE/jFmSopLyHcTlKcnRLg==,"",OK,2019-06-27T22:20Z,0000-0002-3383-324X,2.377,2019-06-27T23:00Z,2019-06-30T22:45Z,0.98,0000-0001-6914-6364,6,23341.8,100,42,0.412,0000-0002-3383-324X,Two leaves touching in the scan so Image J only populates 5 leaves. This should not throw off the leaf area calculation.,,20211222T014548Z,RELEASE-2022
e0dc1fb6-a228-4cc1-a926-82fbe276a279,UNDE_012.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwufMou9C0oGQo=,,2019-06-27T16:20Z,WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwuUooEw7RFN1VvvH5FvP6FlQ==,"",OK,2019-06-27T22:06Z,0000-0002-3383-324X,1.806,2019-06-27T23:00Z,2019-06-30T22:45Z,0.69,0000-0001-6914-6364,4,18733.5,99,36.8,0.382,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
4c529a5c-6049-4288-8d5b-a6edccbe1358,UNDE_012.basePlot.cfc,D05,UNDE,distributed,WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUywyDK3xcWcQ=,,2019-06-27T16:30Z,WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUTw8A0SXARDU=,"",OK,2019-06-27T22:48Z,0000-0002-3383-324X,0.275,2019-06-27T23:00Z,2019-06-30T22:30Z,0.146,0000-0001-6914-6364,50,848.6,100,172.5,0.532,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
53b897db-ec7d-432c-ae67-26bcd299306e,UNDE_050.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCBa6UBK8h+pY=,,2019-06-27T19:34Z,WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCKtKm7s1u2wxre9AYr4bnyA==,"",OK,2019-06-27T21:48Z,0000-0002-3383-324X,3.235,2019-06-27T23:00Z,2019-06-30T22:30Z,0.929,0000-0001-6914-6364,1,26045.4,100,35.7,0.287,0000-0002-3030-0990,Actually FRAM2,,20211222T014548Z,RELEASE-2022
b095c8a1-809d-4f4f-b6db-d3dd504c73fd,UNDE_050.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7LN5748NGOBOCfyviLTlqwkJeO5LJ9Ga+E=,,2019-06-29T19:57Z,WnrB9gmiM7LN5748NGOBOCfyviLTlqwk+34PRlAaQrMql0aGgCSF6w==,"",OK,2019-06-30T23:34Z,0000-0003-3160-1039,2.822,2019-07-01T16:30Z,2019-07-07T18:00Z,1.427,0000-0001-6914-6364,9,21400,100,66.7,0.506,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
8161337d-7b04-4ead-8a1a-d51b9565d676,UNDE_058.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKygNApjIqQ7g=,,2019-06-30T18:06Z,WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKvY/JAJ7L/YkBUZXl1+7xoQ==,"",OK,2019-06-30T23:45Z,0000-0003-3160-1039,3.379,2019-07-01T16:30Z,2019-07-07T18:00Z,1.372,0000-0001-6914-6364,6,21313.8,100,64.4,0.406,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
91c012ba-10b5-43ee-8043-ff6feba0e56d,UNDE_058.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvixBMrSlR/8Y=,,2019-06-30T18:43Z,WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvjb0Nzb3AnLKo1N9vdMcE8A==,"",OK,2019-07-01T02:30Z,0000-0003-3626-6241,2.718,2019-07-01T16:30Z,2019-07-07T18:00Z,1.054,0000-0001-6914-6364,7,18008.7,100,58.5,0.388,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
e961779f-78f4-4674-b480-f32e633e0db8,UNDE_058.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJE8ZEpDmO2eWc=,,2019-06-30T18:53Z,WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJEboi9Q9ZPXDQ=,"",OK,2019-06-30T23:26Z,0000-0003-3160-1039,1.661,2019-07-01T16:30Z,2019-07-07T18:00Z,0.627,0000-0001-6914-6364,7,26350.6,100,23.8,0.377,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
9d9d06eb-5716-4db5-b5ec-1d67a18aea0d,MLBS_061.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufiYcmBMGcKtM=,A00000012510,2018-06-18T13:16Z,gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufO4UA3f5hVjw=,A00000011730,OK,2018-06-22T16:56Z,cmorgan01@battelleecology.org,3.783,2018-06-22T17:30Z,2018-07-16T17:30Z,1.63,lsmith@battelleecology.org,6,15806.4,100,103.1,0.431,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
ac7a8455-351e-4489-8114-a1febd6df427,MLBS_061.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvg2kcspFw1bw=,A00000012528,2018-06-18T14:27Z,gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzv9sG78zILlDs=,"",OK,2018-06-22T16:52Z,cmorgan01@battelleecology.org,2.441,2018-06-22T17:30Z,2018-07-16T17:30Z,1.135,lsmith@battelleecology.org,6,13916.9,100,81.6,0.465,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
878f447e-1e12-4182-9c94-2bc7d8dee491,MLBS_009.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQYGzjC3Kk2MA=,A00000012198,2018-06-18T18:35Z,gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQSh1XaofUTpQ=,A00000011752,OK,2018-06-22T17:08Z,cmorgan01@battelleecology.org,3.676,2018-06-22T17:30Z,2018-07-18T17:37Z,1.627,lsmith@battelleecology.org,3,16893.3,100,96.3,0.443,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
0026d607-16ae-4cff-8989-7f3cc78e42b2,MLBS_009.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8FYSc6il2NZA=,A00000012261,2018-06-18T18:59Z,gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8YeYlwSyvDtk=,"",OK,2018-06-22T17:13Z,cmorgan01@battelleecology.org,3.864,2018-06-22T17:30Z,2018-07-18T17:37Z,1.683,lsmith@battelleecology.org,4,15421.3,100,109.1,0.436,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
5d1f00b5-eb35-40b2-8443-b688404ef714,MLBS_009.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zT0F6OY71J6HU=,A00000012526,2018-06-18T19:40Z,gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zTCB99+PIoBuA=,A00000011750,OK,2018-06-22T17:00Z,cmorgan01@battelleecology.org,4.751,2018-06-22T17:30Z,2018-07-18T17:37Z,2.094,lsmith@battelleecology.org,4,17089.2,100,122.5,0.441,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
e6d526df-472a-4f1f-afdd-329ff765b2ec,MLBS_061.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxi/Hn7wGjyQg=,A00000012211,2018-06-18T20:43Z,gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxrTguDDNaZKo=,A00000011729,OK,2018-06-22T17:04Z,cmorgan01@battelleecology.org,3.204,2018-06-22T17:30Z,2018-07-16T17:30Z,1.535,lsmith@battelleecology.org,12,21240.7,100,72.3,0.479,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
5ca871a3-fad4-4acd-896b-a42d44dac4f7,MLBS_063.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFrhBSRC5YC8s=,A00000012511,2018-06-19T11:43Z,gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFXHh+L364Rlw=,A00000011736,OK,2018-06-22T15:57Z,cmorgan01@battelleecology.org,5.135,2018-06-22T17:30Z,2018-07-16T17:15Z,2.279,lsmith@battelleecology.org,4,17962.4,100,126.9,0.444,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
a3f0438f-bb0b-4763-b6cd-28346bfae83d,MLBS_063.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvFIAAmccByPPzLrCbRZO/U55h9TSSDCP3A=,A00000012529,2018-06-19T12:26Z,gv/1/Di3XvFIAAmccByPPzLrCbRZO/U5t/LYb+Kc05U=,A00000011735,OK,2018-06-22T14:08Z,cmorgan01@battelleecology.org,4.664,2018-06-22T17:30Z,2018-07-16T17:15Z,1.974,lsmith@battelleecology.org,3,18595,100,106.2,0.423,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
5c404a53-0beb-480e-abbb-07a6745c140a,MLBS_064.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIxQ48I4EIoJ0=,A00000012213,2018-06-19T15:23Z,gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIDcWqXzj5NgA=,A00000011743,OK,2018-06-22T16:35Z,cmorgan01@battelleecology.org,2.811,2018-06-22T17:30Z,2018-07-16T17:00Z,1.327,lsmith@battelleecology.org,5,14862.6,100,89.3,0.472,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
6a4ff688-44ef-4458-b67e-b0e5bb8a9f79,MLBS_064.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvG/XeKiDq533uNglmG8SbKPUanvIM72QHg=,A00000012512,2018-06-19T17:01Z,gv/1/Di3XvG/XeKiDq533uNglmG8SbKPSwYDC/rYIsQ=,A00000011739,OK,2018-06-22T16:29Z,cmorgan01@battelleecology.org,3.124,2018-06-22T17:30Z,2018-07-16T17:00Z,1.331,lsmith@battelleecology.org,2,12726,100,104.6,0.426,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
04efa8fc-1e94-4fae-b03f-1e51b75fd3d2,MLBS_064.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqpjPJI36iV0E=,A00000012530,2018-06-19T17:45Z,gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqsa1MS7Xlrjs=,A00000011738,OK,2018-06-22T16:02Z,cmorgan01@battelleecology.org,4.534,2018-06-22T17:30Z,2018-07-16T17:00Z,1.99,lsmith@battelleecology.org,5,18514.3,100,107.5,0.439,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
124ac685-28b8-4888-a2ba-4fa008217c99,MLBS_063.basePlot.cfc,D07,MLBS,tower,gv/1/Di3XvH43usIH9/MyGpoLUN1vmKwyNhPYIONB68=,A00000012212,2018-06-19T19:02Z,gv/1/Di3XvH43usIH9/MyGpoLUN1vmKweqhXo3o1o5I=,A00000011737,OK,2018-06-22T15:47Z,cmorgan01@battelleecology.org,2.439,2018-06-22T17:30Z,2018-07-16T17:15Z,1.211,lsmith@battelleecology.org,11,17052,100,71,0.497,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
316bc88f-ba1b-4716-b0e0-5be76c9eba79,MLBS_004.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=,A00000012193,2018-06-20T11:26Z,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5GOkfFjdwSKw8=,A00000011636,OK,2018-06-22T15:41Z,cmorgan01@battelleecology.org,3.513,2018-06-22T17:30Z,2018-07-18T18:13Z,1.492,lsmith@battelleecology.org,3,15257.6,100,97.8,0.425,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
50f2e891-b24b-4a5e-9ca9-ada6d06316e3,MLBS_004.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=,A00000012245,2018-06-20T12:15Z,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13VvsdZVfTe2ay8=,A00000011637,OK,2018-06-22T15:31Z,cmorgan01@battelleecology.org,2.753,2018-06-22T17:30Z,2018-07-18T18:13Z,1.197,lsmith@battelleecology.org,5,17552,100,68.2,0.435,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
6ea7cf17-4afb-4d5a-94c0-5cbc455b0bb9,MLBS_004.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=,A00000012517,2018-06-20T13:29Z,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByhf1uWvMAenCM=,A00000012181,OK,2018-06-22T15:23Z,cmorgan01@battelleecology.org,2.031,2018-06-22T17:30Z,2018-07-18T18:14Z,0.822,lsmith@battelleecology.org,1,10496,100,78.3,0.405,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
3537ecf4-38e4-49f8-9c75-fdb2da51d2a3,MLBS_008.basePlot.cfc,D07,MLBS,distributed,gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbwZd+UbiTwic=,A00000012197,2018-06-20T14:42Z,gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbzOMuRciTdKA=,A00000011754,OK,2018-06-22T15:14Z,cmorgan01@battelleecology.org,4.711,2018-06-22T17:30Z,2018-07-18T17:47Z,1.51,lsmith@battelleecology.org,3,22765,100,66.3,0.32,lsmith@battelleecology.org,,,20211222T034112Z,RELEASE-2022
